ObjectId,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow
179,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Waban,place-waban,0,178,77,0,2,61
180,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Washington Street,place-wascm,100,584,77,1,8,12
181,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Woodland,place-woodl,6,1095,77,0,14,47
182,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Warren Street,place-wrnst,112,1207,77,1,16,18
183,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Allston Street,place-alsgr,1028,818,77,13,11,125
184,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Arlington,place-armnl,21995,173385,77,286,2252,5568
185,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Babcock Street,place-babck,291,6728,77,4,87,195
186,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Back of the Hill,place-bckhl,0,398,77,0,5,34
187,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Beaconsfield,place-bcnfd,1306,980,77,17,13,354
188,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Washington Square,place-bcnwa,275,1197,77,4,16,48
189,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Blandford Street,place-bland,485,3674,77,6,48,496
190,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Brandon Hall,place-bndhl,141,215,77,2,3,65
191,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Boylston,place-boyls,29669,47025,77,385,611,7534
192,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Packards Corner,place-brico,386,1787,77,5,23,177
193,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Brookline Hills,place-brkhl,1189,2365,77,15,31,350
194,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Brigham Circle,place-brmnl,178,14986,77,2,195,105
195,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Boston Univ. Central,place-bucen,373,5072,77,5,66,404
196,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Boston Univ. East,place-buest,344,2686,77,4,35,465
197,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Boston Univ. West,place-buwst,130,2950,77,2,38,368
198,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Brookline Village,place-bvmnl,3182,6568,77,41,85,365
199,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chestnut Hill,place-chhil,461,4176,77,6,54,311
200,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chestnut Hill Ave.,place-chill,78,2293,77,1,30,34
201,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Copley,place-coecl,110914,136994,77,1440,1779,4780
202,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Coolidge Corner,place-cool,6180,22956,77,80,298,590
203,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Dean Road,place-denrd,82,4551,77,1,59,161
204,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Eliot,place-eliot,122,4592,77,2,60,518
205,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Englewood Ave.,place-engav,0,9132,77,0,119,43
206,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Fairbanks Street,place-fbkst,195,5362,77,3,70,383
207,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Fenwood Road,place-fenwd,484,5444,77,6,71,338
208,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Fenway,place-fenwy,4058,10898,77,53,142,1403
209,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Government Center,place-gover,217400,40465,77,2823,526,5412
210,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Griggs Street,place-grigg,964,11147,77,13,145,647
211,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Haymarket,place-haecl,68507,24342,77,890,316,3114
212,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Harvard Ave.,place-harvd,4961,29522,77,64,383,779
213,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Heath Street,place-hsmnl,0,5638,77,0,73,0
214,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Hawes Street,place-hwsst,739,2478,77,10,32,882
215,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Hynes Convention Center,place-hymnl,69189,100618,77,899,1307,5381
216,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Kenmore,place-kencl,37023,149123,77,481,1937,1308
217,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Kent Street,place-kntst,711,2142,77,9,28,864
218,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Boston College,place-lake,0,2463,77,0,32,0
219,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Lechmere,place-lech,125015,0,77,1624,0,1624
220,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Longwood Medical Area,place-lngmd,1275,11172,77,17,145,520
221,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Longwood,place-longw,7082,6802,77,92,88,1406
222,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Museum of Fine Arts,place-mfa,1214,9202,77,16,120,648
223,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Mission Park,place-mispk,197,8996,77,3,117,223
224,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Newton Highlands,place-newtn,339,8459,77,4,110,576
225,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Newton Centre,place-newto,663,8133,77,9,106,681
226,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,North Station,place-north,94373,17351,77,1226,225,2541
227,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Northeastern University,place-nuniv,3516,19278,77,46,250,752
228,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Park Street,place-pktrm,344688,187271,77,4476,2432,7456
229,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Pleasant Street,place-plsgr,1293,4487,77,17,58,1344
230,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Prudential,place-prmnl,8391,38814,77,109,504,1358
231,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Riverside,place-river,0,8061,77,0,105,0
232,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Reservoir,place-rsmnl,1556,18190,77,20,236,833
233,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Riverway,place-rvrwy,137,8669,77,2,113,113
234,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Saint Mary Street,place-smary,3967,9465,77,52,123,905
235,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,South Street,place-sougr,0,2329,77,0,30,32
236,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Science Park,place-spmnl,111340,117743,77,1446,1529,1540
237,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Sutherland Road,place-sthld,181,5103,77,2,66,185
238,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Saint Paul Street,place-stplb,1576,4985,77,20,65,1385
239,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Saint Paul Street,place-stpul,638,4921,77,8,64,808
240,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Summit Ave.,place-sumav,992,8668,77,13,113,490
241,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Symphony,place-symcl,5227,36120,77,68,469,957
242,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Tappan Street,place-tapst,429,6119,77,6,79,219
243,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Waban,place-waban,171,3207,77,2,42,478
244,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Washington Street,place-wascm,1217,10887,77,16,141,249
245,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chiswick Road,place-chswk,71,1156,77,1,15,63
246,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Woodland,place-woodl,10,4603,77,0,60,419
247,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Warren Street,place-wrnst,770,12877,77,10,167,375
248,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Allston Street,place-alsgr,745,9213,77,10,120,467
249,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Arlington,place-armnl,33369,27154,77,433,353,4756
250,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Babcock Street,place-babck,1406,8919,77,18,116,1077
251,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_07,EVENING,Back of the Hill,place-bckhl,0,2104,77,0,27,47
252,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Cleveland Circle,place-clmnl,0,731,77,0,9,0
253,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Copley,place-coecl,55481,156773,77,721,2036,2505
254,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Coolidge Corner,place-cool,1009,5445,77,13,71,77
255,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Dean Road,place-denrd,18,563,77,0,7,31
256,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Eliot,place-eliot,208,916,77,3,12,183
257,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Englewood Ave.,place-engav,0,1676,77,0,22,9
258,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Fairbanks Street,place-fbkst,168,601,77,2,8,59
259,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Fenwood Road,place-fenwd,41,2266,77,1,29,76
260,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Fenway,place-fenwy,1786,8451,77,23,110,511
261,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Government Center,place-gover,201505,35643,77,2617,463,5919
262,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Griggs Street,place-grigg,939,1292,77,12,17,122
263,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Haymarket,place-haecl,73821,11682,77,959,152,3765
264,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Harvard Ave.,place-harvd,1525,5393,77,20,70,127
265,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Heath Street,place-hsmnl,0,2626,77,0,34,0
266,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Hawes Street,place-hwsst,102,1510,77,1,20,155
267,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Hynes Convention Center,place-hymnl,11841,50120,77,154,651,2386
268,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Kenmore,place-kencl,14351,90522,77,186,1176,466
269,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Kent Street,place-kntst,132,1019,77,2,13,143
270,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Boston College,place-lake,0,2049,77,0,27,0
271,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Lechmere,place-lech,93905,0,77,1220,0,1220
272,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Longwood Medical Area,place-lngmd,451,14022,77,6,182,297
273,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Longwood,place-longw,1686,9537,77,22,124,409
274,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Museum of Fine Arts,place-mfa,388,5408,77,5,70,473
275,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Babcock Street,place-babck,1003,8524,77,13,111,527
276,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Mission Park,place-mispk,59,1464,77,1,19,57
277,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Newton Highlands,place-newtn,435,6642,77,6,86,192
278,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Newton Centre,place-newto,429,3362,77,6,44,272
279,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,North Station,place-north,154310,4959,77,2004,64,2958
280,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Northeastern University,place-nuniv,990,8848,77,13,115,538
281,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Park Street,place-pktrm,290016,148280,77,3766,1926,7760
282,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Pleasant Street,place-plsgr,190,3342,77,2,43,279
283,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Prudential,place-prmnl,3273,51145,77,43,664,748
284,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Riverside,place-river,0,2810,77,0,36,0
285,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Reservoir,place-rsmnl,3783,3441,77,49,45,359
286,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Riverway,place-rvrwy,47,1446,77,1,19,39
287,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Saint Mary Street,place-smary,542,7392,77,7,96,173
288,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,South Street,place-sougr,4,609,77,0,8,27
289,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Science Park,place-spmnl,68846,84331,77,894,1095,1018
290,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Sutherland Road,place-sthld,178,442,77,2,6,77
291,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Saint Paul Street,place-stplb,164,3857,77,2,50,320
292,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Saint Paul Street,place-stpul,200,834,77,3,11,135
293,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Summit Ave.,place-sumav,479,1348,77,6,18,66
294,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Symphony,place-symcl,2547,10814,77,33,140,640
295,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Tappan Street,place-tapst,71,777,77,1,10,38
296,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Waban,place-waban,166,713,77,2,9,176
297,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Washington Street,place-wascm,936,1834,77,12,24,81
298,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Woodland,place-woodl,0,2281,77,0,30,146
299,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Warren Street,place-wrnst,874,3367,77,11,44,92
300,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Allston Street,place-alsgr,1055,3560,77,14,46,243
301,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Arlington,place-armnl,37432,126438,77,486,1642,6702
302,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Riverside,place-river,0,184,77,0,2,0
303,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Back of the Hill,place-bckhl,0,1134,77,0,15,49
304,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Reservoir,place-rsmnl,63,358,77,1,5,40
305,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Beaconsfield,place-bcnfd,1093,3052,77,14,40,439
306,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Riverway,place-rvrwy,8,125,77,0,2,4
307,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Washington Square,place-bcnwa,239,2893,77,3,38,101
308,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Blandford Street,place-bland,4078,6473,77,53,84,823
309,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Brandon Hall,place-bndhl,204,789,77,3,10,154
310,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boylston,place-boyls,60660,56487,77,788,734,7858
311,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Packards Corner,place-brico,2201,6702,77,29,87,468
312,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Brookline Hills,place-brkhl,1083,3445,77,14,45,465
313,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Brigham Circle,place-brmnl,558,13858,77,7,180,213
314,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boston Univ. Central,place-bucen,4301,7608,77,56,99,769
315,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boston Univ. East,place-buest,4418,5283,77,57,69,812
316,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boston Univ. West,place-buwst,1144,4195,77,15,54,729
317,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Brookline Village,place-bvmnl,3763,10633,77,49,138,496
318,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chestnut Hill,place-chhil,520,4137,77,7,54,348
319,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chestnut Hill Ave.,place-chill,178,2415,77,2,31,53
320,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Chiswick Road,place-chswk,124,3386,77,2,44,82
321,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Cleveland Circle,place-clmnl,0,1624,77,0,21,0
322,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Copley,place-coecl,69808,165066,77,907,2144,3282
323,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Coolidge Corner,place-cool,3439,13320,77,45,173,202
324,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Dean Road,place-denrd,43,1354,77,1,18,58
325,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Eliot,place-eliot,87,1627,77,1,21,199
326,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Englewood Ave.,place-engav,1,2860,77,0,37,21
327,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Fairbanks Street,place-fbkst,199,1624,77,3,21,135
328,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Fenwood Road,place-fenwd,185,3831,77,2,50,165
329,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Fenway,place-fenwy,3402,10781,77,44,140,654
330,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Government Center,place-gover,205316,36182,77,2666,470,5447
331,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Griggs Street,place-grigg,1116,4190,77,14,54,275
332,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Haymarket,place-haecl,85967,14887,77,1116,193,3251
333,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Harvard Ave.,place-harvd,3496,15304,77,45,199,315
334,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Heath Street,place-hsmnl,0,3744,77,0,49,0
335,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Hawes Street,place-hwsst,408,2158,77,5,28,363
336,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Hynes Convention Center,place-hymnl,28757,82657,77,373,1073,3132
337,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Kenmore,place-kencl,26587,107167,77,345,1392,695
338,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Kent Street,place-kntst,495,1478,77,6,19,350
339,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Boston College,place-lake,0,2647,77,0,34,0
340,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Lechmere,place-lech,83305,0,77,1082,0,1082
341,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Longwood Medical Area,place-lngmd,1041,14497,77,14,188,385
342,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Longwood,place-longw,3093,8449,77,40,110,585
343,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Museum of Fine Arts,place-mfa,850,8969,77,11,116,560
344,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Mission Park,place-mispk,121,4160,77,2,54,113
345,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Newton Highlands,place-newtn,379,6288,77,5,82,219
346,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Newton Centre,place-newto,607,4633,77,8,60,296
347,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,North Station,place-north,103735,5787,77,1347,75,2328
348,0,Fall 2019,Green,Green Line,0,day_type_01,weekday,time_period_04,MIDDAY_BASE,Northeastern University,place-nuniv,2402,15992,77,31,208,666
